id,color,outline,name,style_url,coordinates,name2,value,radius,coordinates5,coordinates6,created_at,updated_at,type,address,street,city,state,country,coords,contact_person,contact_phone,contact_email,operating_hours,capacity,notes,facilities
6042,null,null,WESTCOAST 1 STOP,#Style1214335,"18.106963,-33.02676,0 18.106952,-33.027195,0 18.106353,-33.027104,0 18.105741,-33.026975,0 18.105029,-33.026459,0 18.106074,-33.026263,0 18.106765,-33.026396,0 18.106956,-33.026638,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6043,null,null,SWARTLAND 1 STOP,#Style1214336,"18.55241,-33.67375,0 18.552392,-33.673525,0 18.552368,-33.673389,0 18.552452,-33.672868,0 18.552526,-33.672811,0 18.552723,-33.672716,0 18.552952,-33.672755,0 18.553047,-33.672837,0 18.553099,-33.672928,0 18.553116,-33.673155,0 18.553223,-33.673671,0 18.553565,-33.674134,0 18.553327,-33.674273,0 18.553036,-33.674296,0 18.55274,-33.674288,0 18.552475,-33.674208,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6044,null,null,SWARTLAND 1 STOP,#Style1214336,"18.55241,-33.67375,0 18.552392,-33.673525,0 18.552368,-33.673389,0 18.552452,-33.672868,0 18.552526,-33.672811,0 18.552723,-33.672716,0 18.552952,-33.672755,0 18.553047,-33.672837,0 18.553099,-33.672928,0 18.553116,-33.673155,0 18.553223,-33.673671,0 18.553565,-33.674134,0 18.553327,-33.674273,0 18.553036,-33.674296,0 18.55274,-33.674288,0 18.552475,-33.674208,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6045,null,null,SWARTLAND 1 STOP,#Style1214336,"18.55241,-33.67375,0 18.552392,-33.673525,0 18.552368,-33.673389,0 18.552452,-33.672868,0 18.552526,-33.672811,0 18.552723,-33.672716,0 18.552952,-33.672755,0 18.553047,-33.672837,0 18.553099,-33.672928,0 18.553116,-33.673155,0 18.553223,-33.673671,0 18.553565,-33.674134,0 18.553327,-33.674273,0 18.553036,-33.674296,0 18.55274,-33.674288,0 18.552475,-33.674208,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6046,null,null,BIG BIRD 1 STOP NORTH,#Style1214337,"28.12533,-25.98065,0 28.125135,-25.9801,0 28.125647,-25.98022,0 28.12598,-25.980292,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6047,null,null,BIG BIRD 1 STOP NORTH,#Style1214337,"28.12533,-25.98065,0 28.125135,-25.9801,0 28.125647,-25.98022,0 28.12598,-25.980292,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6048,null,null,BIG BIRD 1 STOP NORTH,#Style1214337,"28.12533,-25.98065,0 28.125135,-25.9801,0 28.125647,-25.98022,0 28.12598,-25.980292,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6049,null,null,BIG BIRD 1 STOP SOUTH,#Style1214338,"28.127217,-25.979675,0 28.126969,-25.979944,0 28.126768,-25.980028,0 28.12655,-25.980074,0 28.126699,-25.979643,0 28.126844,-25.979268,0 28.127263,-25.979441,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6050,null,null,BIG BIRD 1 STOP SOUTH,#Style1214338,"28.127217,-25.979675,0 28.126969,-25.979944,0 28.126768,-25.980028,0 28.12655,-25.980074,0 28.126699,-25.979643,0 28.126844,-25.979268,0 28.127263,-25.979441,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6052,null,null,MYEZO 1 STOP,#Style1214339,"28.749979,-31.595798,0 28.749611,-31.595305,0 28.750405,-31.594829,0 28.750553,-31.594939,0 28.750722,-31.595047,0 28.750933,-31.595274,0 28.750795,-31.595339,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6053,null,null,MYEZO 1 STOP,#Style1214339,"28.749979,-31.595798,0 28.749611,-31.595305,0 28.750405,-31.594829,0 28.750553,-31.594939,0 28.750722,-31.595047,0 28.750933,-31.595274,0 28.750795,-31.595339,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6054,null,null,MYEZO 1 STOP,#Style1214339,"28.749979,-31.595798,0 28.749611,-31.595305,0 28.750405,-31.594829,0 28.750553,-31.594939,0 28.750722,-31.595047,0 28.750933,-31.595274,0 28.750795,-31.595339,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6055,null,null,NYALA 1 STOP,#Style1214341,"32.030544,-27.622444,0 32.030287,-27.622088,0 32.030219,-27.621916,0 32.030195,-27.621738,0 32.030224,-27.621594,0 32.030532,-27.621446,0 32.030971,-27.621247,0 32.03111,-27.62116,0 32.031173,-27.621277,0 32.031319,-27.621486,0 32.031628,-27.621901,0 32.031081,-27.62218,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6056,null,null,NYALA 1 STOP,#Style1214341,"32.030544,-27.622444,0 32.030287,-27.622088,0 32.030219,-27.621916,0 32.030195,-27.621738,0 32.030224,-27.621594,0 32.030532,-27.621446,0 32.030971,-27.621247,0 32.03111,-27.62116,0 32.031173,-27.621277,0 32.031319,-27.621486,0 32.031628,-27.621901,0 32.031081,-27.62218,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6057,null,null,NYALA 1 STOP,#Style1214341,"32.030544,-27.622444,0 32.030287,-27.622088,0 32.030219,-27.621916,0 32.030195,-27.621738,0 32.030224,-27.621594,0 32.030532,-27.621446,0 32.030971,-27.621247,0 32.03111,-27.62116,0 32.031173,-27.621277,0 32.031319,-27.621486,0 32.031628,-27.621901,0 32.031081,-27.62218,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6058,null,null,MOOI RIVER 1 STOP,#Style1214342,"30.002459,-29.222415,0 30.002042,-29.222313,0 30.001679,-29.22193,0 30.001113,-29.220987,0 30.000783,-29.220131,0 30.001499,-29.21999,0 30.001779,-29.220795,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6059,null,null,MOOI RIVER 1 STOP,#Style1214342,"30.002459,-29.222415,0 30.002042,-29.222313,0 30.001679,-29.22193,0 30.001113,-29.220987,0 30.000783,-29.220131,0 30.001499,-29.21999,0 30.001779,-29.220795,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6060,null,null,MOOI RIVER 1 STOP,#Style1214342,"30.002459,-29.222415,0 30.002042,-29.222313,0 30.001679,-29.22193,0 30.001113,-29.220987,0 30.000783,-29.220131,0 30.001499,-29.21999,0 30.001779,-29.220795,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6061,null,null,MOSSLEBAY 1 STOP,#Style1214343,"22.038926,-34.182104,0 22.038967,-34.182301,0 22.038876,-34.182496,0 22.038722,-34.182596,0 22.03856,-34.182697,0 22.038396,-34.182755,0 22.038188,-34.182772,0 22.03784,-34.182753,0 22.037513,-34.182636,0 22.037509,-34.18218,0 22.037554,-34.181762,0 22.037748,-34.181677,0 22.038795,-34.181395,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6062,null,null,MOSSLEBAY 1 STOP,#Style1214343,"22.038926,-34.182104,0 22.038967,-34.182301,0 22.038876,-34.182496,0 22.038722,-34.182596,0 22.03856,-34.182697,0 22.038396,-34.182755,0 22.038188,-34.182772,0 22.03784,-34.182753,0 22.037513,-34.182636,0 22.037509,-34.18218,0 22.037554,-34.181762,0 22.037748,-34.181677,0 22.038795,-34.181395,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6063,null,null,MOSSLEBAY 1 STOP,#Style1214343,"22.038926,-34.182104,0 22.038967,-34.182301,0 22.038876,-34.182496,0 22.038722,-34.182596,0 22.03856,-34.182697,0 22.038396,-34.182755,0 22.038188,-34.182772,0 22.03784,-34.182753,0 22.037513,-34.182636,0 22.037509,-34.18218,0 22.037554,-34.181762,0 22.037748,-34.181677,0 22.038795,-34.181395,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6064,null,null,REGGIES 1 STOP,#Style1214344,"30.8031,-27.002467,0 30.80247,-27.002594,0 30.802339,-27.001996,0 30.802808,-27.001901,0 30.802997,-27.001861,0 30.803031,-27.00207,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6065,null,null,REGGIES 1 STOP,#Style1214344,"30.8031,-27.002467,0 30.80247,-27.002594,0 30.802339,-27.001996,0 30.802808,-27.001901,0 30.802997,-27.001861,0 30.803031,-27.00207,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6066,null,null,REGGIES 1 STOP,#Style1214344,"30.8031,-27.002467,0 30.80247,-27.002594,0 30.802339,-27.001996,0 30.802808,-27.001901,0 30.802997,-27.001861,0 30.803031,-27.00207,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6067,null,null,PONGOLA 1 STOP,#Style1214346,"31.616207,-27.37877,0 31.616002,-27.378799,0 31.615459,-27.378831,0 31.615381,-27.378451,0 31.61533,-27.378172,0 31.616167,-27.378141,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6068,null,null,PONGOLA 1 STOP,#Style1214346,"31.616207,-27.37877,0 31.616002,-27.378799,0 31.615459,-27.378831,0 31.615381,-27.378451,0 31.61533,-27.378172,0 31.616167,-27.378141,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6069,null,null,PONGOLA 1 STOP,#Style1214346,"31.616207,-27.37877,0 31.616002,-27.378799,0 31.615459,-27.378831,0 31.615381,-27.378451,0 31.61533,-27.378172,0 31.616167,-27.378141,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6070,null,null,PLATINUM 1 STOP WEST,#Style1214347,"28.250014,-25.64457,0 28.249306,-25.644756,0 28.248576,-25.644825,0 28.248303,-25.644463,0 28.248201,-25.643928,0 28.24973,-25.643672,0 28.249784,-25.644102,0 28.250167,-25.644099,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6071,null,null,PLATINUM 1 STOP WEST,#Style1214347,"28.250014,-25.64457,0 28.249306,-25.644756,0 28.248576,-25.644825,0 28.248303,-25.644463,0 28.248201,-25.643928,0 28.24973,-25.643672,0 28.249784,-25.644102,0 28.250167,-25.644099,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6072,null,null,PLATINUM 1 STOP WEST,#Style1214347,"28.250014,-25.64457,0 28.249306,-25.644756,0 28.248576,-25.644825,0 28.248303,-25.644463,0 28.248201,-25.643928,0 28.24973,-25.643672,0 28.249784,-25.644102,0 28.250167,-25.644099,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6073,null,null,PLATINUM 1 STOP EAST,#Style1214348,"28.243075,-25.643001,0 28.241833,-25.642721,0 28.242444,-25.642241,0 28.243178,-25.642121,0 28.243466,-25.642129,0 28.243539,-25.642348,0 28.243588,-25.642539,0 28.243638,-25.642939,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6074,null,null,PLATINUM 1 STOP EAST,#Style1214348,"28.243075,-25.643001,0 28.241833,-25.642721,0 28.242444,-25.642241,0 28.243178,-25.642121,0 28.243466,-25.642129,0 28.243539,-25.642348,0 28.243588,-25.642539,0 28.243638,-25.642939,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6075,null,null,PLATINUM 1 STOP EAST,#Style1214348,"28.243075,-25.643001,0 28.241833,-25.642721,0 28.242444,-25.642241,0 28.243178,-25.642121,0 28.243466,-25.642129,0 28.243539,-25.642348,0 28.243588,-25.642539,0 28.243638,-25.642939,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6076,null,null,NORTH COAST 1 STOP NORTH,#Style1214349,"31.913098,-28.814015,0 31.912841,-28.814898,0 31.912589,-28.814778,0 31.912359,-28.81462,0 31.912024,-28.814268,0 31.911816,-28.814055,0 31.911962,-28.813709,0 31.912262,-28.813296,0 31.912578,-28.813215,0 31.913238,-28.813048,0 31.913351,-28.813052,0 31.913411,-28.813179,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6077,null,null,NORTH COAST 1 STOP NORTH,#Style1214349,"31.913098,-28.814015,0 31.912841,-28.814898,0 31.912589,-28.814778,0 31.912359,-28.81462,0 31.912024,-28.814268,0 31.911816,-28.814055,0 31.911962,-28.813709,0 31.912262,-28.813296,0 31.912578,-28.813215,0 31.913238,-28.813048,0 31.913351,-28.813052,0 31.913411,-28.813179,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6078,null,null,NORTH COAST 1 STOP NORTH,#Style1214349,"31.913098,-28.814015,0 31.912841,-28.814898,0 31.912589,-28.814778,0 31.912359,-28.81462,0 31.912024,-28.814268,0 31.911816,-28.814055,0 31.911962,-28.813709,0 31.912262,-28.813296,0 31.912578,-28.813215,0 31.913238,-28.813048,0 31.913351,-28.813052,0 31.913411,-28.813179,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6079,null,null,NORTH COAST 1 STOP SOUTH,#Style1214350,"31.914062,-28.815548,0 31.914593,-28.814011,0 31.915028,-28.813898,0 31.915399,-28.814331,0 31.915394,-28.814626,0 31.91525,-28.814893,0 31.915015,-28.815353,0 31.914496,-28.815563,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6080,null,null,NORTH COAST 1 STOP SOUTH,#Style1214350,"31.914062,-28.815548,0 31.914593,-28.814011,0 31.915028,-28.813898,0 31.915399,-28.814331,0 31.915394,-28.814626,0 31.91525,-28.814893,0 31.915015,-28.815353,0 31.914496,-28.815563,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6081,null,null,NORTH COAST 1 STOP SOUTH,#Style1214350,"31.914062,-28.815548,0 31.914593,-28.814011,0 31.915028,-28.813898,0 31.915399,-28.814331,0 31.915394,-28.814626,0 31.91525,-28.814893,0 31.915015,-28.815353,0 31.914496,-28.815563,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6082,null,null,SEDGEFIELD 1 STOP,#Style1214351,"22.780901,-34.010155,0 22.78082,-34.010471,0 22.780138,-34.010328,0 22.780163,-34.009918,0 22.780677,-34.009743,0 22.780869,-34.009794,0 22.780901,-34.009938,0 22.780872,-34.009978,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6083,null,null,SEDGEFIELD 1 STOP,#Style1214351,"22.780901,-34.010155,0 22.78082,-34.010471,0 22.780138,-34.010328,0 22.780163,-34.009918,0 22.780677,-34.009743,0 22.780869,-34.009794,0 22.780901,-34.009938,0 22.780872,-34.009978,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6084,null,null,SEDGEFIELD 1 STOP,#Style1214351,"22.780901,-34.010155,0 22.78082,-34.010471,0 22.780138,-34.010328,0 22.780163,-34.009918,0 22.780677,-34.009743,0 22.780869,-34.009794,0 22.780901,-34.009938,0 22.780872,-34.009978,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6085,null,null,Hermans Truck accident repairs Rooihuiskraal,#Style1214352,"28.159387,-25.90821,0 28.159389,-25.907894,0 28.159414,-25.9076,0 28.159391,-25.907252,0 28.159601,-25.906829,0 28.15968,-25.906633,0 28.160159,-25.906661,0 28.160636,-25.906709,0 28.16063,-25.907466,0 28.160633,-25.907871,0 28.160636,-25.908226,0 28.160538,-25.908233,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6086,null,null,Hermans Truck accident repairs Rooihuiskraal,#Style1214352,"28.159387,-25.90821,0 28.159389,-25.907894,0 28.159414,-25.9076,0 28.159391,-25.907252,0 28.159601,-25.906829,0 28.15968,-25.906633,0 28.160159,-25.906661,0 28.160636,-25.906709,0 28.16063,-25.907466,0 28.160633,-25.907871,0 28.160636,-25.908226,0 28.160538,-25.908233,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6087,null,null,Hermans Truck accident repairs Rooihuiskraal,#Style1214352,"28.159387,-25.90821,0 28.159389,-25.907894,0 28.159414,-25.9076,0 28.159391,-25.907252,0 28.159601,-25.906829,0 28.15968,-25.906633,0 28.160159,-25.906661,0 28.160636,-25.906709,0 28.16063,-25.907466,0 28.160633,-25.907871,0 28.160636,-25.908226,0 28.160538,-25.908233,0",landmark_type,2,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6088,null,null,DORTMUND S/STN WINDHOEK,#Style1214381,"17.075675,-22.527269,0 17.075678,-22.526714,0 17.075297,-22.526719,0 17.075302,-22.527238,0 17.075484,-22.527274,0",Comment1,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
6089,null,null,DORTMUND S/STN WINDHOEK,#Style1214381,"17.075675,-22.527269,0 17.075678,-22.526714,0 17.075297,-22.526719,0 17.075302,-22.527238,0 17.075484,-22.527274,0",Comment2,null,null,null,null,2025-10-22 02:55:09.129012+00,2025-10-22 02:55:09.129012+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
